Series ID,Year,Period,Label,Value
CES0000000001,2006,M01,2006 Jan,135429
CES0000000001,2006,M02,2006 Feb,135737
CES0000000001,2006,M03,2006 Mar,136047
CES0000000001,2006,M04,2006 Apr,136205
CES0000000001,2006,M05,2006 May,136244
CES0000000001,2006,M06,2006 Jun,136325
CES0000000001,2006,M07,2006 Jul,136520
CES0000000001,2006,M08,2006 Aug,136694
CES0000000001,2006,M09,2006 Sep,136843
CES0000000001,2006,M10,2006 Oct,136852
CES0000000001,2006,M11,2006 Nov,137063
CES0000000001,2006,M12,2006 Dec,137249
CES0000000001,2007,M01,2007 Jan,137477
CES0000000001,2007,M02,2007 Feb,137558
CES0000000001,2007,M03,2007 Mar,137793
CES0000000001,2007,M04,2007 Apr,137842
CES0000000001,2007,M05,2007 May,137993
CES0000000001,2007,M06,2007 Jun,138069
CES0000000001,2007,M07,2007 Jul,138038
CES0000000001,2007,M08,2007 Aug,138015
CES0000000001,2007,M09,2007 Sep,138095
CES0000000001,2007,M10,2007 Oct,138174
CES0000000001,2007,M11,2007 Nov,138284
CES0000000001,2007,M12,2007 Dec,138392
CES0000000001,2008,M01,2008 Jan,138403
CES0000000001,2008,M02,2008 Feb,138324
CES0000000001,2008,M03,2008 Mar,138275
CES0000000001,2008,M04,2008 Apr,138035
CES0000000001,2008,M05,2008 May,137858
CES0000000001,2008,M06,2008 Jun,137687
CES0000000001,2008,M07,2008 Jul,137491
CES0000000001,2008,M08,2008 Aug,137213
CES0000000001,2008,M09,2008 Sep,136753
CES0000000001,2008,M10,2008 Oct,136272
CES0000000001,2008,M11,2008 Nov,135545
CES0000000001,2008,M12,2008 Dec,134839
CES0000000001,2009,M01,2009 Jan,134055
CES0000000001,2009,M02,2009 Feb,133312
CES0000000001,2009,M03,2009 Mar,132512
CES0000000001,2009,M04,2009 Apr,131817
CES0000000001,2009,M05,2009 May,131475
CES0000000001,2009,M06,2009 Jun,131008
CES0000000001,2009,M07,2009 Jul,130668
CES0000000001,2009,M08,2009 Aug,130485
CES0000000001,2009,M09,2009 Sep,130244
CES0000000001,2009,M10,2009 Oct,130045
CES0000000001,2009,M11,2009 Nov,130057
CES0000000001,2009,M12,2009 Dec,129788
CES0000000001,2010,M01,2010 Jan,129790
CES0000000001,2010,M02,2010 Feb,129698
CES0000000001,2010,M03,2010 Mar,129879
CES0000000001,2010,M04,2010 Apr,130110
CES0000000001,2010,M05,2010 May,130650
CES0000000001,2010,M06,2010 Jun,130511
CES0000000001,2010,M07,2010 Jul,130427
CES0000000001,2010,M08,2010 Aug,130422
CES0000000001,2010,M09,2010 Sep,130357
CES0000000001,2010,M10,2010 Oct,130625
CES0000000001,2010,M11,2010 Nov,130750
CES0000000001,2010,M12,2010 Dec,130822
CES0000000001,2011,M01,2011 Jan,130841
CES0000000001,2011,M02,2011 Feb,131053
CES0000000001,2011,M03,2011 Mar,131288
CES0000000001,2011,M04,2011 Apr,131602
CES0000000001,2011,M05,2011 May,131703
CES0000000001,2011,M06,2011 Jun,131939
CES0000000001,2011,M07,2011 Jul,131999
CES0000000001,2011,M08,2011 Aug,132125
CES0000000001,2011,M09,2011 Sep,132358
CES0000000001,2011,M10,2011 Oct,132562
CES0000000001,2011,M11,2011 Nov,132694
CES0000000001,2011,M12,2011 Dec,132896
CES0000000001,2012,M01,2012 Jan,133250
CES0000000001,2012,M02,2012 Feb,133512
CES0000000001,2012,M03,2012 Mar,133752
CES0000000001,2012,M04,2012 Apr,133834
CES0000000001,2012,M05,2012 May,133934
CES0000000001,2012,M06,2012 Jun,134007
CES0000000001,2012,M07,2012 Jul,134159
CES0000000001,2012,M08,2012 Aug,134331
CES0000000001,2012,M09,2012 Sep,134518
CES0000000001,2012,M10,2012 Oct,134677
CES0000000001,2012,M11,2012 Nov,134833
CES0000000001,2012,M12,2012 Dec,135072
CES0000000001,2013,M01,2013 Jan,135263
CES0000000001,2013,M02,2013 Feb,135541
CES0000000001,2013,M03,2013 Mar,135680
CES0000000001,2013,M04,2013 Apr,135871
CES0000000001,2013,M05,2013 May,136093
CES0000000001,2013,M06,2013 Jun,136274
CES0000000001,2013,M07,2013 Jul,136386
CES0000000001,2013,M08,2013 Aug,136628
CES0000000001,2013,M09,2013 Sep,136815
CES0000000001,2013,M10,2013 Oct,137040
CES0000000001,2013,M11,2013 Nov,137304
CES0000000001,2013,M12,2013 Dec,137373
CES0000000001,2014,M01,2014 Jan,137548
CES0000000001,2014,M02,2014 Feb,137714
CES0000000001,2014,M03,2014 Mar,137968
CES0000000001,2014,M04,2014 Apr,138293
CES0000000001,2014,M05,2014 May,138511
CES0000000001,2014,M06,2014 Jun,138837
CES0000000001,2014,M07,2014 Jul,139069
CES0000000001,2014,M08,2014 Aug,139257
CES0000000001,2014,M09,2014 Sep,139566
CES0000000001,2014,M10,2014 Oct,139818
CES0000000001,2014,M11,2014 Nov,140109
CES0000000001,2014,M12,2014 Dec,140377
CES0000000001,2015,M01,2015 Jan,140568
CES0000000001,2015,M02,2015 Feb,140839
CES0000000001,2015,M03,2015 Mar,140910
CES0000000001,2015,M04,2015 Apr,141194
CES0000000001,2015,M05,2015 May,141525
CES0000000001,2015,M06,2015 Jun,141699
CES0000000001,2015,M07,2015 Jul,142001
CES0000000001,2015,M08,2015 Aug,142126
CES0000000001,2015,M09,2015 Sep,142281
CES0000000001,2015,M10,2015 Oct,142587
CES0000000001,2015,M11,2015 Nov,142824
CES0000000001,2015,M12,2015 Dec,143097
CES0000000001,2016,M01,2016 Jan,143205
CES0000000001,2016,M02,2016 Feb,143417
CES0000000001,2016,M03,2016 Mar,143654
CES0000000001,2016,M04,2016 Apr,143851
CES0000000001,2016,M05,2016 May,143892
CES0000000001,2016,M06,2016 Jun,144150
CES0000000001,2016,M07,2016 Jul,144521
CES0000000001,2016,M08,2016 Aug,144664
CES0000000001,2016,M09,2016 Sep,144953
CES0000000001,2016,M10,2016 Oct,145071
CES0000000001,2016,M11,2016 Nov,145201
CES0000000001,2016,M12,2016 Dec,145415
CES0000000001,2017,M01,2017 Jan,145628
CES0000000001,2017,M02,2017 Feb,145818
CES0000000001,2017,M03,2017 Mar,145960
CES0000000001,2017,M04,2017 Apr,146165
CES0000000001,2017,M05,2017 May,146388
CES0000000001,2017,M06,2017 Jun,146585
CES0000000001,2017,M07,2017 Jul,146768
CES0000000001,2017,M08,2017 Aug,146913
CES0000000001,2017,M09,2017 Sep,147012
CES0000000001,2017,M10,2017 Oct,147153
CES0000000001,2017,M11,2017 Nov,147353
CES0000000001,2017,M12,2017 Dec,147529
CES0000000001,2018,M01,2018 Jan,147662
CES0000000001,2018,M02,2018 Feb,148064
CES0000000001,2018,M03,2018 Mar,148289
CES0000000001,2018,M04,2018 Apr,148468
CES0000000001,2018,M05,2018 May,148801
CES0000000001,2018,M06,2018 Jun,148984
CES0000000001,2018,M07,2018 Jul,149050
CES0000000001,2018,M08,2018 Aug,149269
CES0000000001,2018,M09,2018 Sep,149326
CES0000000001,2018,M10,2018 Oct,149471
CES0000000001,2018,M11,2018 Nov,149573
CES0000000001,2018,M12,2018 Dec,149821
CES0000000001,2019,M01,2019 Jan,150100
CES0000000001,2019,M02,2019 Feb,150124
CES0000000001,2019,M03,2019 Mar,150348
CES0000000001,2019,M04,2019 Apr,150636
CES0000000001,2019,M05,2019 May,150713
CES0000000001,2019,M06,2019 Jun,150843
CES0000000001,2019,M07,2019 Jul,150921
CES0000000001,2019,M08,2019 Aug,151081
CES0000000001,2019,M09,2019 Sep,151244
CES0000000001,2019,M10,2019 Oct,151337
CES0000000001,2019,M11,2019 Nov,151589
CES0000000001,2019,M12,2019 Dec,151789
CES0000000001,2020,M01,2020 Jan,152128
CES0000000001,2020,M02,2020 Feb,152504
CES0000000001,2020,M03,2020 Mar,151006
CES0000000001,2020,M04,2020 Apr,130513
CES0000000001,2020,M05,2020 May,133155
CES0000000001,2020,M06,2020 Jun,137660
CES0000000001,2020,M07,2020 Jul,139048
CES0000000001,2020,M08,2020 Aug,140713
CES0000000001,2020,M09,2020 Sep,141632
CES0000000001,2020,M10,2020 Oct,142279
CES0000000001,2020,M11,2020 Nov,142612
