Series ID,Year,Period,Label,Value
JTS000000000000000OSL,2014,M03,2014 Mar,367
JTS000000000000000OSL,2014,M04,2014 Apr,358
JTS000000000000000OSL,2014,M05,2014 May,379
JTS000000000000000OSL,2014,M06,2014 Jun,345
JTS000000000000000OSL,2014,M07,2014 Jul,334
JTS000000000000000OSL,2014,M08,2014 Aug,375
JTS000000000000000OSL,2014,M09,2014 Sep,405
JTS000000000000000OSL,2014,M10,2014 Oct,384
JTS000000000000000OSL,2014,M11,2014 Nov,356
JTS000000000000000OSL,2014,M12,2014 Dec,419
JTS000000000000000OSL,2015,M01,2015 Jan,333
JTS000000000000000OSL,2015,M02,2015 Feb,371
JTS000000000000000OSL,2015,M03,2015 Mar,375
JTS000000000000000OSL,2015,M04,2015 Apr,383
JTS000000000000000OSL,2015,M05,2015 May,371
JTS000000000000000OSL,2015,M06,2015 Jun,400
JTS000000000000000OSL,2015,M07,2015 Jul,381
JTS000000000000000OSL,2015,M08,2015 Aug,380
JTS000000000000000OSL,2015,M09,2015 Sep,367
JTS000000000000000OSL,2015,M10,2015 Oct,378
JTS000000000000000OSL,2015,M11,2015 Nov,414
JTS000000000000000OSL,2015,M12,2015 Dec,366
JTS000000000000000OSL,2016,M01,2016 Jan,419
JTS000000000000000OSL,2016,M02,2016 Feb,376
JTS000000000000000OSL,2016,M03,2016 Mar,366
JTS000000000000000OSL,2016,M04,2016 Apr,384
JTS000000000000000OSL,2016,M05,2016 May,342
JTS000000000000000OSL,2016,M06,2016 Jun,350
JTS000000000000000OSL,2016,M07,2016 Jul,339
JTS000000000000000OSL,2016,M08,2016 Aug,345
JTS000000000000000OSL,2016,M09,2016 Sep,350
JTS000000000000000OSL,2016,M10,2016 Oct,387
JTS000000000000000OSL,2016,M11,2016 Nov,362
JTS000000000000000OSL,2016,M12,2016 Dec,374
JTS000000000000000OSL,2017,M01,2017 Jan,387
JTS000000000000000OSL,2017,M02,2017 Feb,376
JTS000000000000000OSL,2017,M03,2017 Mar,369
JTS000000000000000OSL,2017,M04,2017 Apr,353
JTS000000000000000OSL,2017,M05,2017 May,364
JTS000000000000000OSL,2017,M06,2017 Jun,339
JTS000000000000000OSL,2017,M07,2017 Jul,332
JTS000000000000000OSL,2017,M08,2017 Aug,362
JTS000000000000000OSL,2017,M09,2017 Sep,312
JTS000000000000000OSL,2017,M10,2017 Oct,341
JTS000000000000000OSL,2017,M11,2017 Nov,349
JTS000000000000000OSL,2017,M12,2017 Dec,295
JTS000000000000000OSL,2018,M01,2018 Jan,344
JTS000000000000000OSL,2018,M02,2018 Feb,329
JTS000000000000000OSL,2018,M03,2018 Mar,379
JTS000000000000000OSL,2018,M04,2018 Apr,341
JTS000000000000000OSL,2018,M05,2018 May,339
JTS000000000000000OSL,2018,M06,2018 Jun,363
JTS000000000000000OSL,2018,M07,2018 Jul,345
JTS000000000000000OSL,2018,M08,2018 Aug,319
JTS000000000000000OSL,2018,M09,2018 Sep,337
JTS000000000000000OSL,2018,M10,2018 Oct,326
JTS000000000000000OSL,2018,M11,2018 Nov,341
JTS000000000000000OSL,2018,M12,2018 Dec,308
JTS000000000000000OSL,2019,M01,2019 Jan,320
JTS000000000000000OSL,2019,M02,2019 Feb,347
JTS000000000000000OSL,2019,M03,2019 Mar,329
JTS000000000000000OSL,2019,M04,2019 Apr,316
JTS000000000000000OSL,2019,M05,2019 May,301
JTS000000000000000OSL,2019,M06,2019 Jun,322
JTS000000000000000OSL,2019,M07,2019 Jul,350
JTS000000000000000OSL,2019,M08,2019 Aug,309
JTS000000000000000OSL,2019,M09,2019 Sep,338
JTS000000000000000OSL,2019,M10,2019 Oct,362
JTS000000000000000OSL,2019,M11,2019 Nov,363
JTS000000000000000OSL,2019,M12,2019 Dec,350
JTS000000000000000OSL,2020,M01,2020 Jan,370
JTS000000000000000OSL,2020,M02,2020 Feb,320
JTS000000000000000OSL,2020,M03,2020 Mar,359
JTS000000000000000OSL,2020,M04,2020 Apr,361
JTS000000000000000OSL,2020,M05,2020 May,308
JTS000000000000000OSL,2020,M06,2020 Jun,323
JTS000000000000000OSL,2020,M07,2020 Jul,357
JTS000000000000000OSL,2020,M08,2020 Aug,333
JTS000000000000000OSL,2020,M09,2020 Sep,363
JTS000000000000000OSL,2020,M10,2020 Oct,347
JTS000000000000000OSL,2020,M11,2020 Nov,321
JTS000000000000000OSL,2020,M12,2020 Dec,338
JTS000000000000000OSL,2021,M01,2021 Jan,278
JTS000000000000000OSL,2021,M02,2021 Feb,319
JTS000000000000000OSL,2021,M03,2021 Mar,333
JTS000000000000000OSL,2021,M04,2021 Apr,354
JTS000000000000000OSL,2021,M05,2021 May,333
JTS000000000000000OSL,2021,M06,2021 Jun,397
JTS000000000000000OSL,2021,M07,2021 Jul,346
JTS000000000000000OSL,2021,M08,2021 Aug,383
JTS000000000000000OSL,2021,M09,2021 Sep,349
JTS000000000000000OSL,2021,M10,2021 Oct,379
JTS000000000000000OSL,2021,M11,2021 Nov,393
JTS000000000000000OSL,2021,M12,2021 Dec,377
JTS000000000000000OSL,2022,M01,2022 Jan,383
JTS000000000000000OSL,2022,M02,2022 Feb,344
JTS000000000000000OSL,2022,M03,2022 Mar,384
JTS000000000000000OSL,2022,M04,2022 Apr,363
