Series ID,Year,Period,Label,Value
CES6056132001,2000,M01,2000 Jan,2620.0
CES6056132001,2000,M02,2000 Feb,2622.7
CES6056132001,2000,M03,2000 Mar,2645.4
CES6056132001,2000,M04,2000 Apr,2681.5
CES6056132001,2000,M05,2000 May,2649.1
CES6056132001,2000,M06,2000 Jun,2649.4
CES6056132001,2000,M07,2000 Jul,2644.5
CES6056132001,2000,M08,2000 Aug,2635.5
CES6056132001,2000,M09,2000 Sep,2640.0
CES6056132001,2000,M10,2000 Oct,2630.1
CES6056132001,2000,M11,2000 Nov,2634.4
CES6056132001,2000,M12,2000 Dec,2587.2
CES6056132001,2001,M01,2001 Jan,2566.4
CES6056132001,2001,M02,2001 Feb,2533.7
CES6056132001,2001,M03,2001 Mar,2485.3
CES6056132001,2001,M04,2001 Apr,2402.1
CES6056132001,2001,M05,2001 May,2380.5
CES6056132001,2001,M06,2001 Jun,2342.9
CES6056132001,2001,M07,2001 Jul,2314.2
CES6056132001,2001,M08,2001 Aug,2295.1
CES6056132001,2001,M09,2001 Sep,2259.0
CES6056132001,2001,M10,2001 Oct,2218.6
CES6056132001,2001,M11,2001 Nov,2158.0
CES6056132001,2001,M12,2001 Dec,2138.2
CES6056132001,2002,M01,2002 Jan,2147.3
CES6056132001,2002,M02,2002 Feb,2156.6
CES6056132001,2002,M03,2002 Mar,2190.5
CES6056132001,2002,M04,2002 Apr,2216.8
CES6056132001,2002,M05,2002 May,2226.1
CES6056132001,2002,M06,2002 Jun,2230.1
CES6056132001,2002,M07,2002 Jul,2188.5
CES6056132001,2002,M08,2002 Aug,2231.2
CES6056132001,2002,M09,2002 Sep,2207.6
CES6056132001,2002,M10,2002 Oct,2202.6
CES6056132001,2002,M11,2002 Nov,2176.3
CES6056132001,2002,M12,2002 Dec,2159.3
CES6056132001,2003,M01,2003 Jan,2196.8
CES6056132001,2003,M02,2003 Feb,2180.9
CES6056132001,2003,M03,2003 Mar,2166.6
CES6056132001,2003,M04,2003 Apr,2143.0
CES6056132001,2003,M05,2003 May,2190.0
CES6056132001,2003,M06,2003 Jun,2221.9
CES6056132001,2003,M07,2003 Jul,2247.3
CES6056132001,2003,M08,2003 Aug,2246.5
CES6056132001,2003,M09,2003 Sep,2260.9
CES6056132001,2003,M10,2003 Oct,2261.5
CES6056132001,2003,M11,2003 Nov,2275.8
CES6056132001,2003,M12,2003 Dec,2294.7
CES6056132001,2004,M01,2004 Jan,2298.0
CES6056132001,2004,M02,2004 Feb,2310.2
CES6056132001,2004,M03,2004 Mar,2313.7
CES6056132001,2004,M04,2004 Apr,2352.7
CES6056132001,2004,M05,2004 May,2381.3
CES6056132001,2004,M06,2004 Jun,2383.6
CES6056132001,2004,M07,2004 Jul,2396.8
CES6056132001,2004,M08,2004 Aug,2403.3
CES6056132001,2004,M09,2004 Sep,2419.3
CES6056132001,2004,M10,2004 Oct,2477.1
CES6056132001,2004,M11,2004 Nov,2459.4
CES6056132001,2004,M12,2004 Dec,2430.2
