Series ID,Year,Period,Label,Value
JTS000000000000000LDL,2009,M03,2009 Mar,2575
JTS000000000000000LDL,2009,M04,2009 Apr,2654
JTS000000000000000LDL,2009,M05,2009 May,2231
JTS000000000000000LDL,2009,M06,2009 Jun,2261
JTS000000000000000LDL,2009,M07,2009 Jul,2267
JTS000000000000000LDL,2009,M08,2009 Aug,2119
JTS000000000000000LDL,2009,M09,2009 Sep,2195
JTS000000000000000LDL,2009,M10,2009 Oct,2028
JTS000000000000000LDL,2009,M11,2009 Nov,1913
JTS000000000000000LDL,2009,M12,2009 Dec,2033
JTS000000000000000LDL,2010,M01,2010 Jan,1880
JTS000000000000000LDL,2010,M02,2010 Feb,1825
JTS000000000000000LDL,2010,M03,2010 Mar,1924
JTS000000000000000LDL,2010,M04,2010 Apr,1749
JTS000000000000000LDL,2010,M05,2010 May,1762
JTS000000000000000LDL,2010,M06,2010 Jun,2075
JTS000000000000000LDL,2010,M07,2010 Jul,2166
JTS000000000000000LDL,2010,M08,2010 Aug,1890
JTS000000000000000LDL,2010,M09,2010 Sep,1832
JTS000000000000000LDL,2010,M10,2010 Oct,1745
JTS000000000000000LDL,2010,M11,2010 Nov,1849
JTS000000000000000LDL,2010,M12,2010 Dec,1854
JTS000000000000000LDL,2011,M01,2011 Jan,1827
JTS000000000000000LDL,2011,M02,2011 Feb,1755
JTS000000000000000LDL,2011,M03,2011 Mar,1794
JTS000000000000000LDL,2011,M04,2011 Apr,1792
JTS000000000000000LDL,2011,M05,2011 May,1904
JTS000000000000000LDL,2011,M06,2011 Jun,1942
JTS000000000000000LDL,2011,M07,2011 Jul,1845
JTS000000000000000LDL,2011,M08,2011 Aug,1845
JTS000000000000000LDL,2011,M09,2011 Sep,1872
JTS000000000000000LDL,2011,M10,2011 Oct,1794
JTS000000000000000LDL,2011,M11,2011 Nov,1912
JTS000000000000000LDL,2011,M12,2011 Dec,1801
JTS000000000000000LDL,2012,M01,2012 Jan,1797
JTS000000000000000LDL,2012,M02,2012 Feb,1903
JTS000000000000000LDL,2012,M03,2012 Mar,1784
JTS000000000000000LDL,2012,M04,2012 Apr,1880
JTS000000000000000LDL,2012,M05,2012 May,1969
JTS000000000000000LDL,2012,M06,2012 Jun,1892
